Agence,NomAgence,Référence,Type,Arrêt,Adresse,Ville,Secteur Inter.,Nom Client,Nom Technicien
0002,"Agence Fontaine, contrat AFEO",AF226813,Ascenseur,Non,268 boulevard des Epinettes Ascenseur Fuschia,DIVONNE LES BAINS,0012,S 546 - DIVONA PARK 1,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF226815,Porte automatique,Non,115 avenue de Saint Martin,SALLANCHES,0054,VILLE DE SALLANCHES ,Kalifa DIOMANDE
0002,"Agence Fontaine, contrat AFEO",AF226816,Porte automatique,Non,115 avenue de Saint Martin,SALLANCHES,0054,VILLE DE SALLANCHES ,Kalifa DIOMANDE
0002,"Agence Fontaine, contrat AFEO",AF226818,Ascenseur,Non,268 boulevard des Epinettes Ascenseur Fragaria,DIVONNE LES BAINS,0012,S 546 - DIVONA PARK 1,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF226879,Ascenseur,Non,ZI - LA BARONNIE ,PONT DE BEAUVOISIN,0074,SCI LE CHALET ,Julien TETU
0002,"Agence Fontaine, contrat AFEO",AF226880,EPMR elevtr pr pers a mobilité reduite,Non,116 COURS DE LA LIBERATION ,GRENOBLE ,0052,KYRIAD GRENOBLE ,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF226884,Porte de garage,Non,534 MONTEE DE LA CREUSE ,JARRIE,0033,SDC Le Petit Crey ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226899,Parking automatisé,Non,6 Avenue Aristide Briand,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226900,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226901,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226902,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226903,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226904,Parking automatisé,Non,6 Avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226905,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226906,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226907,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226908,Parking automatisé,Non,9 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226909,Parking automatisé,Non,6 avenue Aristide Briand,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226910,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226911,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226912,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226913,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226914,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226915,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,0033,BOTICELLI,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226917,Monte-escaliers ,Non,20 CHEMIN DU BOIS CORNAGE ,VIZILLE,0052,M. Marc BROG ,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",CM 000 048,Elévateur,Non,224 B Route de Rieux,MONTBONNOT,0033,EAP FRANCE SAS,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF226938,Portail,Non,120 148 186 CHEMIN DES HERISSONS ,PREVESSINS -MOENS ,0012,S 550 - SDC VILLA MATHILDA,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF226939,Portail,Non,120 148 186 CHEMIN DES HERISSONS ,PREVESSINS -MOENS ,0012,S 550 - SDC VILLA MATHILDA,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF226940,Porte de garage,Non,120 148 186 CHEMIN DES HERISSONS ,PREVESSINS -MOENS ,0012,S 550 - SDC VILLA MATHILDA,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF226941,Porte de garage,Non,120 148 186 CHEMIN DES HERISSONS ,PREVESSINS -MOENS ,0012,S 550 - SDC VILLA MATHILDA,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF226954,Rideau métallique,Non,"1, Chemin de la Croix Rouge ",ANNECY,0054, LP PROMOTION ,Kalifa DIOMANDE
0002,"Agence Fontaine, contrat AFEO",AF226957,Porte de garage,Non,35 RUE DE LA MAIRIE ,ST ETIENNE DE CROSSEY,0022,SDC LE RELAIS DE LA MARMOTTE,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF236959,Porte de garage,Non,138 Route de la Douane,SAUVERNY,0012,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF226963,EPMR elevtr pr pers a mobilité reduite,Non,COURCHEVEL 1850,COURCHEVEL ,0029,LE CAMP DE BASE ,Houssam BOUAZIZ
0002,"Agence Fontaine, contrat AFEO",AC3281,Ascenseur,Oui,50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AC3282,Ascenseur,Non,50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AC3283,Ascenseur,Non,50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AC3284,Ascenseur,Non,50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AC3285,Ascenseur,Non,50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AC3286,Ascenseur,"Oui, Devis en attente de validation",50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AC3287,Ascenseur,Non,50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AC3288,Ascenseur,Non,50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AC3289,Ascenseur,Non,50 rue des Alpes B.P,TOURNON SUR RHONE,0030,GHT RHONE VERCORS VIVARAIS ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237008,Porte automatique,Non,3 AVENUE DU 08 MAI 1945,ECHIROLLES,0033,SDC MEDICENTRE,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237014,Ascenseur,Non,RUE DE LA SCIERIE ,VILLARD BONNOT,0033,LPV LOGEMENT DU PAYS DE VIZILLE,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237032,Ascenseur,Non,"584, Avenue d'Uriage ",VAULNAVEYS LE HAUT,0052,MAIRIE DE VAULNAVEYS LE HAUT ,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF237033,Ascenseur,Non,25 Avenue Marcellin Berthelot ,GRENOBLE,0028,MONGE PERETTO,Xavier VICTORION
0002,"Agence Fontaine, contrat AFEO",AF237034,Ascenseur,Non,27 Allée Marcellin Berthelot ,GRENOBLE,0028,MONGE PERETTO,Xavier VICTORION
0002,"Agence Fontaine, contrat AFEO",AF237035,Ascenseur,Non,29 Avenue Marcellin Berthelot ,GRENOBLE,0028,MONGE PERETTO,Xavier VICTORION
0002,"Agence Fontaine, contrat AFEO",AF237038,EPMR elevtr pr pers a mobilité reduite,Non,10 Bis rue de la Cécile,VALENCE,0030,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",HC237041,Porte sectionnelle,Non,3 Rue des Abattoirs ,ST EGREVE,0033,HOMEBOX,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AM27930X,Ascenseur,Non,QUARTIER GRATENAS CHEMIN DE CHEVILLONNE,Privas,0030,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AM27932X,Ascenseur,Non,10 BIS RUE DE LA CECILE,VALENCE,0030,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AM27933X,Ascenseur,Non,10 BIS RUE DE LA CECILE,VALENCE,0030,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237050,Monte-Charge,Non,10 BIS RUE DE LA CECILE,VALENCE,0030,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237053,EPMR elevtr pr pers a mobilité reduite,Non,10 CHEMIN DE LA MANCHE,MONTELIMAR,0030,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237058,Portail,Non,138 Route de la Douane,SAUVERNY,0012,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237063,Rideau,Non,"183 B, Le Chalet ",LE PONT DE BEAUVOISIN,0062,La Vaposphère,Olivier VUILLAUME 
0002,"Agence Fontaine, contrat AFEO",AF237064,Rideau,Non,"183 B, Le Chalet ",LE PONT DE BEAUVOISIN,0062,La Vaposphère,Olivier VUILLAUME 
0002,"Agence Fontaine, contrat AFEO",AF237067,Porte de garage,Non,76 Grande Rue Les Portes,Divonne les Bains ,0012,S 501 - SDC DIVONNE CENTRE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237068,Porte de garage,Non,76 Grande Rue Les Portes,Divonne les Bains ,0012,S 501 - SDC DIVONNE CENTRE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237069,Porte de garage,Non,76 Grande Rue Les Portes,Divonne les Bains ,0012,S 501 - SDC DIVONNE CENTRE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237070,Porte de garage,Non,76 Grande Rue Les Portes,Divonne les Bains ,0012,S 501 - SDC DIVONNE CENTRE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237071,Porte de garage,Non,76 Grande Rue Les Portes,Divonne les Bains ,0012,S 501 - SDC DIVONNE CENTRE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237072,Barrière Levante,Non,76 Grande Rue Les Portes,Divonne les Bains ,0012,S 501 - SDC DIVONNE CENTRE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237073,Barrière Levante,Non,76 Grande Rue Les Portes,Divonne les Bains ,0012,S 501 - SDC DIVONNE CENTRE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237074,Barrière Levante,Non,76 Grande Rue Les Portes,Divonne les Bains ,0012,S 501 - SDC DIVONNE CENTRE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237086,Ascenseur,Non,Route de Meyrin ,FERNEY VOLTAIRE,0012,ESPACE CANDIDE ,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237087,Portail,"Oui, Travaux",18 Rue Vincent D'indy ,TOURNON SUR RHONE,0030,RESIDENCE AMAYA ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237088,Portail,Non,18 Rue Vincent D'Indy ,TOURNON SUR RHONE,0030,RESIDENCE AMAYA ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237109,Porte sectionnelle motorisée,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237110,Porte sectionnelle motorisée,Non,3 Rue des Abattoirs  ,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237111,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237112,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237113,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237114,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237115,Porte sectionnelle,Non,3 Rue des Abattoirs ,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237116,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237117,Porte sectionnelle,Non,3 Eue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237118,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237119,Plate-Forme,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237137,Barrière Levante,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237138,Barrière Levante,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237139,Barrière Levante,Non,3 Rue des Abattoirs,ST EGREVE,0033,HOMEBOX ,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237172,Ascenseur,Non,163 route de Bonnet Gris,LES ABRETS EN DAUPHINE,0074,Hermes - Fitilieu,Julien TETU
0002,"Agence Fontaine, contrat AFEO",AF237173,EPMR elevtr pr pers a mobilité reduite,Non,163 Route de Bonnet  Gris ,LES ABRETS EN DAUPHINE,0074,Hermes - Fitilieu,Julien TETU
0002,"Agence Fontaine, contrat AFEO",AF237174,Porte piétonne,Non,163 Route de Bonnet Gris ,LES ABRETS EN DAUPHINE,0062,Hermes - Fitilieu,Olivier VUILLAUME 
0002,"Agence Fontaine, contrat AFEO",AF237176,Porte piétonne,Non,163 Route de Bonnet Gris ,LES ABRETS EN DAUPHINE,0062,Hermes - Fitilieu,Olivier VUILLAUME 
0002,"Agence Fontaine, contrat AFEO",AF237177,Porte sectionnelle,Non,Rue Victor Hugo ,LES ABRETS EN DAUPHINE,0062,Hermes - Les Abrets,Olivier VUILLAUME 
0002,"Agence Fontaine, contrat AFEO",AF237178,Niveleur de quai,Non,825 BD DU DOCTEUR JEAN JULES HERBERT,AIX LES BAINS,0054,HERMES - Aix Les Bains,Kalifa DIOMANDE
0002,"Agence Fontaine, contrat AFEO",AF237180,Portail,Non,56 impasse des fauvettes,PREVESSIN MOENS,0012,SDC VILLA SIMA,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237182,EPMR elevtr pr pers a mobilité reduite,Non,6 Rue du 05 Juillet 1944,LE CHEYLARD,0030,CASRA RHONE-ALPES,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237183,Ascenseur,Non,La Grive 643,BOURGOIN JALLIEU,0070,CASRA RHONE-ALPES,Guillaume LANGLOIS
0002,"Agence Fontaine, contrat AFEO",AF237184,EPMR elevtr pr pers a mobilité reduite,Non,47 Avenue Marcellin Berthelot,GRENOBLE,0028,CASRA RHONE-ALPES,Xavier VICTORION
0002,"Agence Fontaine, contrat AFEO",AF237187,EPMR elevtr pr pers a mobilité reduite,Non,281 avenue du Géneral de Gaulles,VILLARD DE LANS,0052,CASRA RHONE-ALPES,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF237189,Ascenseur,Non,35 Rue Joseph Chanrion ,GRENOBLE,0028,GRENOBLE ALPES METROPOLE,Xavier VICTORION
0002,"Agence Fontaine, contrat AFEO",AF237203,Porte de garage,Non,48 Impasse du Baillage,GEX,0012,S 545 - SDC DOMAINE DE TOUGIN 2,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237207,EPMR elevtr pr pers a mobilité reduite,Non,35 Rue de la république,Vizille,0052,CASRA RHONE-ALPES,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF237210,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237211,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237212,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237213,Ascenseur,Oui,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237214,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237215,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237216,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237217,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237218,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237219,Plate-Forme,Non,Place Firmin Gautier,GRENOBLE,0022,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237220,Portail,Non,9 F des Poulnard,Tournon,0030,LE CLOS MARIE ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",2020-008-69,Monte voiture,Non,8 chemin des fermes,MEGEVE,0054,LUGDUNUM ASCENSEURS,Kalifa DIOMANDE
0002,"Agence Fontaine, contrat AFEO",AF237227,EPMR elevtr pr pers a mobilité reduite,Non,977 route d'Huez,HUEZ,0052,SDC Le Paradis B ,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF237234,Portail,Non,279 chemin de Tir-mir,Divonne les bains,0012,SDC HOTEL MONT BLANC,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",2023-018-38,Ascenseur,Non,3 Rue Lazare Carnot,VOIRON,0022,LUGDUNUM ASCENSEURS,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237237,Ascenseur,Non,46 Allée des Deux Mondes,GRENOBLE,0052,LES TERRASSES DE MUSSET ,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF237238,Ascenseur,Non,46 Allée des Deux Mondes,GRENOBLE,0052,LES TERRASSES DE MUSSET ,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF237239,Ascenseur,Non,46 Allée des Deux Mondes,GRENOBLE,0052,LES TERRASSES DE MUSSET ,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF237240,Ascenseur,Non,28 BIS AVENUE GENERAL LECLERC,VIENNE,0070,Cours d'Appel de Grenoble ,Guillaume LANGLOIS
0002,"Agence Fontaine, contrat AFEO",AF237242,Porte piétonne,Non,CPH ,VIENNE,0073,Cours d'Appel de Grenoble ,Yann GENIEIS
0002,"Agence Fontaine, contrat AFEO",AF237243,Rideau métallique,Non,CPH ,VIENNE,0073,Cours d'Appel de Grenoble ,Yann GENIEIS
0002,"Agence Fontaine, contrat AFEO",AF237247,Porte automatique,Non,TRIBUNAL DE PROXIMITE,MONTELIMAR,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237248,Porte automatique,Non,TRIBUNAL DE PROXIMITE,MONTELIMAR,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237249,Portail,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237250,Portail,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237251,Portail,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237252,Portail,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237253,Porte automatique,Non,TRIBUNAL JUDICIAIRE ,VALENCE,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237254,Porte automatique,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237255,Porte automatique,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,0030,Cours d'Appel de Grenoble ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237272,Porte de garage,Non,601 Route du Sougey ,ST ALBAN DE MONTBEL,0074,SIAEP Syndicat du Thiers,Julien TETU
0002,"Agence Fontaine, contrat AFEO",AF237273,Ascenseur,Non,9 Rue des Usines,VOIRON,0022,SDC L'AMARYLLIS,Jean-Paul SCARINGELLA
0002,"Agence Fontaine, contrat AFEO",AF237274,Barrière Levante,Non,Impasse Le Baronnat,VALENCIN,0058,SDC 9014 - ASL LE BARONNAT,Olivier VUILLAUME 
0002,"Agence Fontaine, contrat AFEO",HC237283,Ascenseur,Non,6 RUE DE L INDUSTRIE,FONTANIL CORNILLON,0052,S.R.P.M.,Martin DO NASCIMENTO
0002,"Agence Fontaine, contrat AFEO",AF237291,Porte automatique,Non,21 Place d'Armes,SAINT MARCELLIN,0030,VILLE DE ST MARCELLIN ,Karim MOKNECHE
0002,"Agence Fontaine, contrat AFEO",AF237293,EPMR elevtr pr pers a mobilité reduite,Non,12 RUE AMPERE,GRENOBLE,0068,CENTRE CEMOI,Léna GRAND CLEMENT
0002,"Agence Fontaine, contrat AFEO",AF237299,Ascenseur,Non,20 clos du Buisson,ANNECY LE VIEUX,0054,SDC LES CAPUCINES 3,Kalifa DIOMANDE
0002,"Agence Fontaine, contrat AFEO",AF237300,Ascenseur,Non,19 clos du Buisson,ANNECY LE VIEUX,0054,SDC LES CAPUCINES 3,Kalifa DIOMANDE
0002,"Agence Fontaine, contrat AFEO",HC237304,Porte automatique,Non,59 route des Morats,VEYRIER DU LAC,0029,Andrée LAURENT,Houssam BOUAZIZ
0002,"Agence Fontaine, contrat AFEO",HC237311,Barrière Levante,Non,20 clos du Buisson,ANNECY LE VIEUX,0029,SDC LES CAPUCINES 3,Houssam BOUAZIZ
0002,"Agence Fontaine, contrat AFEO",AF237315,Ascenseur,Non,34 Avenue de la République ,Saint Genis Pouilly,0012,LOT 1 ST GENIS POULLY - SAUVERGNY ,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237316,Ascenseur,Non,46 Avenue de la République ,Saint Genis Pouilly,0012,LOT 1 ST GENIS POULLY - SAUVERGNY ,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237317,Ascenseur,Non,18 Avenue de la République ,Saint Genis Pouilly,0012,LOT 1 ST GENIS POULLY - SAUVERGNY ,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237318,Ascenseur,Non,105 Les Roitelets,Sauverny,0012,LOT 1 ST GENIS POULLY - SAUVERGNY ,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237319,Ascenseur,Non,106 Les Roitelets ,Sauverny,0012,LOT 1 ST GENIS POULLY - SAUVERGNY ,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237320,Porte automatique,Non,Route de Belley ,AOSTE,0062,SARL PICOT PRIMEURS,Olivier VUILLAUME 
0002,"Agence Fontaine, contrat AFEO",AF237332,Ascenseur,Non,11 Place de la gare,GRENOBLE,0068,GARE ROUTIERE DE GRENOBLE,Léna GRAND CLEMENT
0002,"Agence Fontaine, contrat AFEO",AF237345,Portail,Non,195 Rue Lavoisier,Montbonnot,0033,SNEF - Marché Orange Alpes Fermeture,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237352,Porte de garage,Non,138 Route de la Douane,SAUVERNY,0012,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237353,Porte de garage,Non,138 Route de la Douane,SAUVERNY,0012,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237354,Portail,Non,138 Route de la Douane,SAUVERNY,0012,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID
0002,"Agence Fontaine, contrat AFEO",AF237385,Porte automatique,Non,33 rue Normandie Niemen,ECHIROLLES,0033,SDC LE CUBE,Roman NOIREZ
0002,"Agence Fontaine, contrat AFEO",AF237415,Porte sectionnelle,Non,375  Avenue Albert Gruffat,SALLANCHES,0054,VILLE DE SALLANCHES ,Kalifa DIOMANDE
0002,"Agence Fontaine, contrat AFEO",AF237418,Ascenseur,Non,50 bis rue de la Liberté,FONTAINE,0068,SDC LE PARC DES MARRONNIERS,Léna GRAND CLEMENT
0002,"Agence Fontaine, contrat AFEO",AF237419,Ascenseur,Non,4 rue des Marronniers,FONTAINE,0068,SDC LE PARC DES MARRONNIERS,Léna GRAND CLEMENT
